,Parcel ID,Lat,Lng,Property address,Tax rate area,Neighborhood,Lot sq. ft.,Property class,Year built,Square feet,Rooms,Bedrooms,Bathrooms,ZIP code,Median Price(2017),Median $ per Sq. Ft.(2017),Transaction year,Transaction price
10802,462-33-006,37.2733353,-121.8453232,"305 Coty WY San Jose, CA 95136",17056,8,6600,0,1971,2236,9,5,3.0,95136,860000,482,1997,185234
10803,462-33-009,37.2733341,-121.8459339,"317 Coty WY San Jose, CA 95136",17056,8,6100,0,1971,1442,6,3,2.0,95136,860000,482,2016,590000
10804,462-33-010,37.2733192,-121.8461193,"321 Coty WY San Jose, CA 95136",17056,8,6100,0,1971,2380,9,5,3.5,95136,860000,482,2016,681360
10805,462-33-011,37.2732938,-121.8463174,"325 Coty WY San Jose, CA 95136",17056,8,6000,0,1971,1581,7,4,2.0,95136,860000,482,2011,333663
10806,462-33-012,37.2728742,-121.8460534,"320 Coty WY San Jose, CA 95136",17056,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,2008,21075
10807,462-33-013,37.2728792,-121.8458709,"316 Coty WY San Jose, CA 95136",17056,8,5600,0,1971,1442,6,3,2.0,95136,860000,482,2015,517650
10808,462-33-014,37.272879,-121.8456652,"312 Coty WY San Jose, CA 95136",17056,8,5200,0,1971,1581,7,4,2.0,95136,860000,482,2005,21075
10809,462-33-015,37.2728814,-121.8454936,"308 Coty WY San Jose, CA 95136",17056,8,5600,0,1971,2236,9,5,3.0,95136,860000,482,1999,21075
10810,462-33-016,37.2728829,-121.8452637,"306 Coty WY San Jose, CA 95136",17056,8,5800,0,1972,2209,10,4,2.5,95136,860000,482,1991,182829
10811,462-33-017,37.2729236,-121.8450839,"302 Coty WY San Jose, CA 95136",17056,8,5800,0,1971,1442,6,3,2.0,95136,860000,482,2017,31008
10812,462-33-024,37.2731851,-121.8438508,"4125 Rosenbaum Av San Jose, CA 95136",17056,8,6100,0,1971,2236,7,3,2.0,95136,860000,482,1977,26449
10813,462-33-025,37.2730977,-121.8437376,"4131 Rosenbaum Av San Jose, CA 95136",17056,8,6100,0,1971,1442,6,3,2.0,95136,860000,482,2004,73588
10814,462-33-031,37.272925,-121.8439058,"267 Marti WY San Jose, CA 95136",17056,8,6720,0,1972,2209,10,4,2.5,95136,860000,482,2000,459870
10815,462-33-034,37.2728504,-121.8444947,"283 Marti WY San Jose, CA 95136",17056,8,5200,0,1971,1442,6,3,2.0,95136,860000,482,2001,141815
10816,462-33-035,37.2727699,-121.8446568,"287 Marti WY San Jose, CA 95136",17056,8,5500,0,1971,1442,6,3,2.0,95136,860000,482,1993,230116
10817,462-33-036,37.2726954,-121.8448318,"293 Marti WY San Jose, CA 95136",17056,8,5800,0,1971,1581,7,4,2.0,95136,860000,482,2013,331170
10818,462-33-039,37.2726043,-121.8454353,"307 Marti WY San Jose, CA 95136",17056,8,5800,0,1971,2236,7,3,2.0,95136,860000,482,2008,98942
10819,462-33-041,37.2726078,-121.8458237,"317 Marti WY San Jose, CA 95136",17056,8,5600,0,1971,1442,6,3,2.0,95136,860000,482,2015,58322
10820,462-33-043,37.2721604,-121.8461579,"324 Marti WY San Jose, CA 95136",17056,8,6000,0,1972,2209,10,4,2.5,95136,860000,482,2017,168393
10821,462-33-044,37.2721646,-121.8459577,"320 Marti WY San Jose, CA 95136",17056,8,5700,0,1971,2236,9,5,3.0,95136,860000,482,2008,21075
10822,462-33-045,37.2721729,-121.8457672,"316 Marti WY San Jose, CA 95136",17056,8,5700,0,1971,1581,7,4,2.0,95136,860000,482,2016,585000
10823,462-33-048,37.2721644,-121.8451775,"304 Marti WY San Jose, CA 95136",17056,8,5700,0,1971,1442,6,3,2.0,95136,860000,482,2013,401372
10824,462-33-049,37.2721941,-121.8450001,"300 Marti WY San Jose, CA 95136",17056,8,5700,0,1971,2236,9,5,3.0,95136,860000,482,2008,431574
10825,462-33-050,37.2722263,-121.8447735,"296 Marti WY San Jose, CA 95136",17056,8,5700,0,1972,1305,6,3,2.0,95136,860000,482,2002,180890
10826,462-33-051,37.2722911,-121.8446137,"292 Marti WY San Jose, CA 95136",17056,8,5700,0,1971,1581,7,4,2.0,95136,860000,482,2000,388200
10827,462-33-052,37.27236,-121.844421,"288 Marti WY San Jose, CA 95136",17056,8,5600,0,1972,1305,6,3,2.0,95136,860000,482,1980,21075
10828,462-33-054,37.272506,-121.844082,"280 Marti WY San Jose, CA 95136",17056,8,5500,0,1972,2295,7,3,2.5,95136,860000,482,2017,162090
10829,462-33-055,37.2723342,-121.8438872,"285 Bluefield Dr San Jose, CA 95136",17056,8,6200,0,1972,1305,6,3,2.0,95136,860000,482,1995,145996
10830,462-33-056,37.272241,-121.8440053,"289 Bluefield Dr San Jose, CA 95136",17056,8,5500,0,1971,1467,7,4,2.0,95136,860000,482,2000,146442
10831,462-33-063,37.2719171,-121.8453076,"317 Bluefield Dr San Jose, CA 95136",17056,8,5700,0,1971,1581,7,4,2.0,95136,860000,482,2016,640356
10832,462-33-064,37.2718889,-121.8455036,"321 Bluefield Dr San Jose, CA 95136",17056,8,5700,0,1971,2236,7,3,2.0,95136,860000,482,2013,578100
10833,462-34-001,37.2715794,-121.8445491,"4231 Avon CT San Jose, CA 95136",17056,8,5880,0,1971,1581,7,4,2.0,95136,860000,482,2017,385235
10834,462-34-002,37.271448,-121.8444876,"4235 Avon CT San Jose, CA 95136",17056,8,5775,0,1972,1305,6,3,2.0,95136,860000,482,2012,21280
10835,462-34-003,37.2713041,-121.8444029,"4239 Avon CT San Jose, CA 95136",17056,8,5401,0,1971,1442,6,3,2.0,95136,860000,482,2017,227881
10836,462-34-005,37.2710278,-121.8441798,"4247 Avon CT San Jose, CA 95136",17056,8,9035,0,1973,2209,10,4,2.5,95136,860000,482,2008,339528
10837,462-34-006,37.2710468,-121.8439143,"4250 Avon CT San Jose, CA 95136",17056,8,9520,0,1971,2236,7,3,2.0,95136,860000,482,2006,622900
10838,462-34-007,37.2711386,-121.843777,"4246 Avon CT San Jose, CA 95136",17056,8,7194,0,1972,2209,10,4,2.5,95136,860000,482,2015,608906
10839,462-34-013,37.2719144,-121.8435953,"288 Bluefield Dr San Jose, CA 95136",17056,8,5200,0,1971,1581,7,4,2.0,95136,860000,482,1981,45749
10840,462-34-014,37.2719981,-121.8434582,"282 Bluefield Dr San Jose, CA 95136",17056,8,5500,0,1972,2209,10,4,2.5,95136,860000,482,2009,435986
10841,462-34-015,37.2721302,-121.843304,"278 Bluefield Dr San Jose, CA 95136",17063,8,5775,0,1971,2236,9,5,3.0,95136,860000,482,2013,565884
10842,462-34-016,37.272236,-121.8432075,"272 Bluefield Dr San Jose, CA 95136",17063,8,6050,0,1971,2209,8,4,3.0,95136,860000,482,2016,614040
10843,462-34-017,37.2723722,-121.8430692,"268 Bluefield Dr San Jose, CA 95136",17063,8,5500,0,1973,2081,8,4,3.0,95136,860000,482,2015,485735
10844,462-34-018,37.272499,-121.842986,"262 Bluefield Dr San Jose, CA 95136",17063,8,5500,0,1972,1305,6,3,2.0,95136,860000,482,1994,28444
10845,462-34-020,37.2727946,-121.8428231,"252 Bluefield Dr San Jose, CA 95136",17063,8,6100,0,1971,1581,7,4,2.0,95136,860000,482,1985,55990
10846,462-34-021,37.2728015,-121.8424915,"4105 Dulcey Dr San Jose, CA 95136",17063,8,5600,0,1972,1305,6,3,2.0,95136,860000,482,1990,84101
10847,462-27-013,37.2665486,-121.8455534,"368 Sunpark CT San Jose, CA 95136",17056,8,7150,0,1973,1066,5,2,1.0,95136,860000,482,2015,467670
10848,462-34-023,37.2725021,-121.8426274,"4145 Dulcey Dr San Jose, CA 95136",17063,8,5200,0,1971,1442,6,3,2.0,95136,860000,482,1987,100921
10849,462-34-026,37.2720904,-121.8428539,"4187 Dulcey Dr San Jose, CA 95136",17063,8,5720,0,1972,2209,10,4,2.5,95136,860000,482,2007,560905
10850,462-34-027,37.2719534,-121.8429484,"4201 Dulcey Dr San Jose, CA 95136",17063,8,6272,0,1972,1564,6,3,2.0,95136,860000,482,1999,158910
10851,462-34-028,37.2717483,-121.8430064,"4215 Dulcey Dr San Jose, CA 95136",17063,8,6500,0,1971,1581,7,4,2.0,95136,860000,482,2013,476892
10852,462-34-029,37.2717532,-121.8432757,"4229 Dulcey Dr San Jose, CA 95136",17063,8,8480,0,1971,1442,6,3,2.0,95136,860000,482,1997,168393
10853,462-34-032,37.2712917,-121.843308,"4271 Dulcey Dr San Jose, CA 95136",17063,8,6500,0,1971,2236,9,5,3.0,95136,860000,482,2016,477095
10854,462-34-035,37.2708207,-121.8435967,"4311 Dulcey Dr San Jose, CA 95136",17063,8,5974,0,1971,1581,7,4,2.0,95136,860000,482,2003,355632
10855,462-35-001,37.270211,-121.843325,"4362 Dulcey Dr San Jose, CA 95136",17063,8,6400,0,1971,1442,6,3,2.0,95136,860000,482,2012,298999
10856,462-34-022,37.272659,-121.8425184,"4125 Dulcey Dr San Jose, CA 95136",17063,8,5720,0,1971,2236,7,3,3.0,95136,860000,482,2015,510000
10857,462-35-003,37.270556,-121.8431008,"4322 Dulcey Dr San Jose, CA 95136",17063,8,5800,0,1971,1066,5,2,1.0,95136,860000,482,2016,464100
10858,462-35-008,37.271268,-121.842733,"4252 Dulcey Dr San Jose, CA 95136",17063,8,5500,0,1971,1442,6,3,2.0,95136,860000,482,2015,459241
10859,462-35-014,37.2720733,-121.8422474,"4168 Dulcey Dr San Jose, CA 95136",17063,8,5500,0,1971,1442,6,3,2.0,95136,860000,482,2006,468405
10860,462-35-015,37.2722199,-121.8421503,"4154 Dulcey Dr San Jose, CA 95136",17063,8,5500,0,1971,1585,6,3,2.0,95136,860000,482,2011,162378
10861,462-35-017,37.2724997,-121.8420033,"4128 Dulcey Dr San Jose, CA 95136",17063,8,5700,0,1971,1581,7,4,2.0,95136,860000,482,2012,21075
10862,462-35-018,37.2726436,-121.8419568,"4116 Dulcey Dr San Jose, CA 95136",17063,8,5800,0,1972,2209,10,4,2.5,95136,860000,482,2008,393456
10863,462-35-024,37.272207,-121.8417956,"4185 Crescendo Av San Jose, CA 95136",17063,8,5400,0,1971,1581,7,4,2.0,95136,860000,482,2017,303031
10864,462-35-025,37.2720544,-121.8418916,"4199 Crescendo Av San Jose, CA 95136",17063,8,5500,0,1971,2236,7,3,3.0,95136,858000,479,2014,475309
10865,462-35-029,37.2715168,-121.842211,"4259 Crescendo Av San Jose, CA 95136",17063,8,5449,0,1971,1581,7,4,2.0,95136,860000,482,2015,402062
10866,462-35-030,37.2713886,-121.8422816,"4275 Crescendo Av San Jose, CA 95136",17063,8,5500,0,1971,1442,6,3,2.0,95136,860000,482,2013,359061
10867,462-35-036,37.2705593,-121.842743,"4349 Crescendo Av San Jose, CA 95136",17063,8,5500,0,1972,2209,10,4,2.5,95136,860000,482,1997,52489
10868,462-35-037,37.2703892,-121.8427962,"4359 Crescendo Av San Jose, CA 95136",17063,8,5500,0,1971,2236,9,5,3.0,95136,860000,482,1994,68619
10869,462-35-038,37.2702449,-121.842806,"4369 Crescendo Av San Jose, CA 95136",17063,8,5500,0,1971,1581,7,4,2.0,95136,858000,479,2010,182829
10870,462-35-039,37.269847,-121.843434,"4371 Dulcey Dr San Jose, CA 95136",17063,8,5600,0,1971,2236,10,6,3.0,95136,860000,482,2014,191163
10871,462-35-041,37.269842,-121.8430651,"4385 Dulcey Dr San Jose, CA 95136",17063,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,2017,38627
10872,462-35-045,37.2698401,-121.8423148,"4409 Dulcey Dr San Jose, CA 95136",17063,8,5500,0,1971,2236,9,5,3.0,95136,860000,482,2014,517559
10873,462-35-046,37.2698497,-121.8421149,"4415 Dulcey Dr San Jose, CA 95136",17063,8,5500,0,1971,1442,6,3,2.0,95136,860000,482,2016,168393
10874,462-35-047,37.2698336,-121.8419314,"4421 Dulcey Dr San Jose, CA 95136",17063,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,2017,363534
10875,462-35-048,37.2698513,-121.841739,"4427 Dulcey Dr San Jose, CA 95136",17063,8,5500,0,1971,2236,9,5,3.0,95136,860000,482,2008,202031
10876,462-35-049,37.269867,-121.841567,"4433 Dulcey Dr San Jose, CA 95136",17063,8,5500,0,1972,2209,10,4,2.5,95136,860000,482,2013,21075
10877,462-35-053,37.2695837,-121.8414072,"394 Sposito CL San Jose, CA 95136",17063,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,2009,321774
10878,462-35-002,37.2703886,-121.843151,"4342 Dulcey Dr San Jose, CA 95136",17063,8,5700,0,1972,1305,6,3,2.0,95136,860000,482,2009,332871
10879,462-35-061,37.2695552,-121.8429244,"362 Sposito CL San Jose, CA 95136",17063,8,5500,0,1971,1801,8,5,2.0,95136,860000,482,2010,420416
10880,462-35-062,37.2695631,-121.8431222,"358 Sposito CL San Jose, CA 95136",17063,8,5500,0,1973,1442,6,3,2.0,95136,860000,482,2014,480590
10881,462-35-064,37.2695552,-121.8435139,"350 Sposito CL San Jose, CA 95136",17063,8,5500,0,1972,2209,10,4,2.5,95136,860000,482,2004,39145
10882,462-35-056,37.2695736,-121.8419797,"382 Sposito CL San Jose, CA 95136",17063,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,2004,344425
10883,462-35-066,37.2695697,-121.8438777,"342 Sposito CL San Jose, CA 95136",17063,8,5500,0,1971,1442,6,3,2.0,95136,860000,482,2015,382215
10884,462-36-001,37.269109,-121.8441307,"337 Sposito CL San Jose, CA 95136",17063,8,5800,0,1971,1442,6,3,2.0,95136,860000,482,2009,319203
10885,462-36-002,37.269121,-121.843942,"341 Sposito CL San Jose, CA 95136",17063,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,1973,21075
10886,462-36-007,37.2691153,-121.8429961,"361 Sposito CL San Jose, CA 95136",17063,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,1979,40351
10887,462-36-010,37.2691466,-121.8424269,"373 Sposito CL San Jose, CA 95136",17063,8,5500,0,1971,1442,6,3,2.0,95136,860000,482,2014,31984
10888,462-36-011,37.269132,-121.8422411,"377 Sposito CL San Jose, CA 95136",17063,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,2002,219147
10889,462-36-012,37.2691393,-121.8420669,"381 Sposito CL San Jose, CA 95136",17063,8,5500,0,1972,2209,10,4,2.5,95136,860000,482,2002,182352
10890,462-36-013,37.2691263,-121.8418639,"385 Sposito CL San Jose, CA 95136",17063,8,5500,0,1971,1442,6,3,2.0,95136,860000,482,2005,367516
10891,462-36-016,37.2691313,-121.8412869,"397 Sposito CL San Jose, CA 95136",17063,8,6200,0,1971,1581,7,4,2.0,95136,860000,482,2013,430780
10892,462-36-017,37.2688708,-121.8412691,"253 Sposito CL San Jose, CA 95136",17063,8,6200,0,1971,1442,6,3,2.0,95136,860000,482,1999,171760
10893,462-36-019,37.2688571,-121.8416806,"263 Sposito CL San Jose, CA 95136",17063,8,5600,0,1971,1442,6,3,2.0,95136,860000,482,2006,51654
10894,462-36-020,37.2688467,-121.8418598,"267 Sposito CL San Jose, CA 95136",17063,8,5600,0,1972,2209,10,4,2.5,95136,860000,482,2013,377255
10895,462-36-021,37.2688872,-121.8420659,"273 Sposito CL San Jose, CA 95136",17063,8,5600,0,1971,2236,7,3,2.0,95136,860000,482,1999,172155
10896,462-36-022,37.2688979,-121.8422416,"277 Sposito CL San Jose, CA 95136",17063,8,5600,0,1971,1581,7,4,2.0,95136,860000,482,1992,179245
10897,462-36-025,37.2688534,-121.8428385,"291 Sposito CL San Jose, CA 95136",17063,8,5600,0,1972,1305,6,3,2.0,95136,860000,482,2010,342779
10898,462-36-026,37.2688537,-121.8430115,"295 Sposito CL San Jose, CA 95136",17063,8,5600,0,1971,2236,7,3,2.0,95136,860000,482,2016,533802
10899,462-36-028,37.2688511,-121.8433886,"305 Sposito CL San Jose, CA 95136",17063,8,5600,0,1971,1442,6,3,2.0,95136,860000,482,2004,84101
10900,462-36-029,37.2688493,-121.8436103,"309 Sposito CL San Jose, CA 95136",17063,8,5600,0,1972,2209,10,4,2.5,95136,860000,482,1987,100921
10901,462-36-031,37.2688465,-121.8439835,"319 Sposito CL San Jose, CA 95136",17063,8,6700,0,1971,1581,7,4,2.0,95136,860000,482,2012,21075
10902,462-36-032,37.2695583,-121.8440729,"338 Sposito CL San Jose, CA 95136",17056,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,1998,165092
10903,462-36-033,37.269569,-121.8442738,"334 Sposito CL San Jose, CA 95136",17056,8,5500,0,1971,2236,9,5,3.0,95136,860000,482,2012,408877
10904,462-36-043,37.2684129,-121.8428033,"290 Sposito CL San Jose, CA 95136",17063,8,5500,0,1972,1305,6,3,2.0,95136,860000,482,2003,84101
10905,462-36-044,37.2684185,-121.8426109,"286 Sposito CL San Jose, CA 95136",17063,8,5500,0,1971,1442,6,3,2.0,95136,860000,482,1983,43716
10906,462-36-049,37.268409,-121.8416725,"262 Sposito CL San Jose, CA 95136",17063,8,5500,0,1971,1442,6,3,2.0,95136,860000,482,2010,402062
10907,462-36-051,37.2684239,-121.8412938,"252 Sposito CL San Jose, CA 95136",17063,8,6200,0,1972,1581,7,4,2.0,95136,860000,482,2004,354037
10908,462-36-052,37.2681548,-121.8412846,"398 Lassenpark CL San Jose, CA 95136",17063,8,6000,0,1971,1914,8,4,2.5,95136,860000,482,1998,165092
10909,462-36-053,37.2681489,-121.841473,"394 Lassenpark CL San Jose, CA 95136",17063,8,5500,0,1971,2236,7,3,2.0,95136,860000,482,1993,45507
10910,462-36-054,37.2681484,-121.8416633,"392 Lassenpark CL San Jose, CA 95136",17063,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,2003,397462
10911,462-36-055,37.2681591,-121.8418516,"388 Lassenpark CL San Jose, CA 95136",17063,8,5500,0,1971,1442,6,3,2.0,95136,860000,482,2008,158910
10912,462-36-056,37.2681466,-121.842042,"386 Lassenpark CL San Jose, CA 95136",17063,8,5500,0,1971,2236,7,3,2.0,95136,860000,482,2003,376870
10913,462-36-057,37.268143,-121.8422294,"382 Lassenpark CL San Jose, CA 95136",17063,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,2014,476355
10914,462-36-058,37.2681468,-121.8424234,"378 Lassenpark CL San Jose, CA 95136",17063,8,6000,0,1973,1634,6,3,2.0,95136,860000,482,2015,518294
10915,462-36-059,37.2681445,-121.8426052,"376 Lassenpark CL San Jose, CA 95136",17063,8,5500,0,1971,2236,8,6,3.0,95136,860000,482,2007,529870
10916,462-36-063,37.2681351,-121.8433608,"364 Lassenpark CL San Jose, CA 95136",17063,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,2012,55990
10917,462-36-064,37.2681331,-121.8435482,"360 Lassenpark CL San Jose, CA 95136",17063,8,6050,0,1971,2236,9,5,3.0,95136,860000,482,2003,22067
10918,462-37-001,37.2676944,-121.8433574,"363 Lassenpark CL San Jose, CA 95136",17063,8,6324,0,1971,2236,8,5,3.0,95136,860000,482,2001,182829
10919,462-37-004,37.2677013,-121.8427929,"371 Lassenpark CL San Jose, CA 95136",17063,8,5610,0,1971,1442,6,3,2.0,95136,860000,482,2016,21075
10920,462-37-005,37.2677011,-121.8425983,"375 Lassenpark CL San Jose, CA 95136",17063,8,5610,0,1971,2236,9,6,3.0,95136,860000,482,2013,569103
10921,462-37-008,37.2677038,-121.8420403,"385 Lassenpark CL San Jose, CA 95136",17063,8,5610,0,1971,2236,8,4,3.0,95136,860000,482,1989,237774
10922,462-37-010,37.2677084,-121.8416647,"391 Lassenpark CL San Jose, CA 95136",17063,8,5610,0,1971,2236,7,3,2.0,95136,860000,482,2016,98942
10923,462-37-013,37.2674175,-121.8412795,"301 Lassenpark CL San Jose, CA 95136",17063,8,6324,0,1971,1442,6,3,2.0,95136,860000,482,1993,179245
10924,462-37-017,37.2674196,-121.8420327,"313 Lassenpark CL San Jose, CA 95136",17063,8,5610,0,1971,1581,7,4,2.0,95136,860000,482,2011,314395
10925,462-37-018,37.2674273,-121.8422245,"317 Lassenpark CL San Jose, CA 95136",17063,8,5610,0,1971,2236,9,5,3.0,95136,860000,482,2015,570486
10926,462-37-019,37.2674127,-121.8424192,"319 Lassenpark CL San Jose, CA 95136",17063,8,5610,0,1971,1442,6,3,2.0,95136,860000,482,2011,316818
10927,462-37-020,37.2674122,-121.8426001,"321 Lassenpark CL San Jose, CA 95136",17063,8,5610,0,1971,2231,10,6,3.0,95136,860000,482,2016,660000
10928,462-37-027,37.2675131,-121.8438775,"348 Lassenpark CL San Jose, CA 95136",17063,8,5400,0,1971,1581,7,4,2.0,95136,860000,482,2017,21075
10929,462-37-029,37.2671998,-121.8438601,"344 Lassenpark CL San Jose, CA 95136",17063,8,6050,0,1971,2236,7,3,2.0,95136,860000,482,2009,384465
10930,462-37-030,37.2670389,-121.8437437,"340 Lassenpark CL San Jose, CA 95136",17063,8,6600,0,1971,2236,7,3,2.0,95136,860000,482,2017,499666
10931,462-37-031,37.2669619,-121.8435389,"338 Lassenpark CL San Jose, CA 95136",17063,8,6600,0,1971,2476,8,4,3.0,95136,860000,482,2002,168393
10932,462-37-032,37.2669579,-121.8433458,"334 Lassenpark CL San Jose, CA 95136",17063,8,5610,0,1971,1442,6,3,2.0,95136,860000,482,2004,57110
10933,462-37-033,37.2669749,-121.8431631,"332 Lassenpark CL San Jose, CA 95136",17063,8,5610,0,1971,1581,7,4,2.0,95136,860000,482,2016,21075
10934,462-37-034,37.2669709,-121.8429737,"328 Lassenpark CL San Jose, CA 95136",17063,8,5610,0,1971,2236,7,3,2.0,95136,860000,482,2004,493697
10935,462-37-035,37.2669749,-121.8427947,"326 Lassenpark CL San Jose, CA 95136",17063,8,5610,0,1971,2236,7,3,2.0,95136,858000,479,2004,98942
10936,462-37-037,37.2669728,-121.8424042,"320 Lassenpark CL San Jose, CA 95136",17063,8,5610,0,1971,1581,7,4,2.0,95136,860000,482,2015,465803
10937,462-37-042,37.2669728,-121.8414554,"306 Lassenpark CL San Jose, CA 95136",17063,8,5610,0,1971,1442,6,3,2.0,95136,860000,482,1980,47323
10938,462-37-047,37.2666912,-121.8418355,"313 Greenpark WY San Jose, CA 95136",17063,8,5610,0,1971,1581,7,4,2.0,95136,860000,482,2017,41182
10939,462-37-048,37.2666942,-121.8420317,"317 Greenpark WY San Jose, CA 95136",17063,8,5610,0,1971,2236,9,6,3.0,95136,860000,482,2012,376667
10940,462-37-049,37.2666995,-121.8422105,"321 Greenpark WY San Jose, CA 95136",17063,8,5610,0,1971,1442,6,3,2.0,95136,860000,482,2001,330949
10941,462-35-065,37.2695588,-121.8436823,"346 Sposito CL San Jose, CA 95136",17063,8,5500,0,1972,1305,5,2,2.0,95136,860000,482,2002,217101
10942,462-26-006,37.2668894,-121.8499788,"438 Royale Park Dr San Jose, CA 95136",17108,8,6000,0,1970,2124,9,4,2.5,95136,860000,482,1996,145996
10943,462-37-053,37.2666852,-121.8429707,"331 Greenpark WY San Jose, CA 95136",17063,8,5610,0,1971,2236,7,3,2.0,95136,860000,482,2001,332029
10944,462-26-017,37.2677036,-121.8478892,"4413 Vistapark Dr San Jose, CA 95136",17108,8,7200,0,1970,2084,8,4,2.5,95136,860000,482,2000,22268
10945,462-37-056,37.2666866,-121.8435327,"337 Greenpark WY San Jose, CA 95136",17063,8,5610,0,1971,1442,6,3,2.0,95136,860000,482,2011,299243
10946,462-37-058,37.2666758,-121.8439078,"341 Greenpark WY San Jose, CA 95136",17063,8,5610,0,1971,2236,7,3,2.0,95136,860000,482,1994,162090
10947,462-37-059,37.2666721,-121.8441265,"343 Greenpark WY San Jose, CA 95136",17063,8,5400,0,1971,2236,9,5,3.0,95136,860000,482,2015,173668
10948,462-37-062,37.2671812,-121.844211,"357 Greenpark WY San Jose, CA 95136",17063,8,5800,0,1971,1179,6,3,2.0,95136,860000,482,2015,554021
10949,462-37-064,37.2675058,-121.8441799,"361 Greenpark WY San Jose, CA 95136",17063,8,5800,0,1971,1442,6,3,2.0,95136,860000,482,1992,182829
10950,462-37-065,37.2676803,-121.8442062,"363 Greenpark WY San Jose, CA 95136",17063,8,5800,0,1971,2236,7,3,2.0,95136,860000,482,2003,421540
10951,462-38-005,37.2674991,-121.8454531,"347 Sunpark Ln San Jose, CA 95136",17056,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,1999,158910
10952,462-38-007,37.2673931,-121.8458052,"367 Sunpark Ln San Jose, CA 95136",17056,8,5500,0,1971,2236,9,5,3.0,95136,860000,482,2011,466109
10953,462-38-009,37.2672594,-121.8461402,"377 Sunpark Ln San Jose, CA 95136",17056,8,5500,0,1971,1066,5,2,1.0,95136,860000,482,2003,318512
10954,462-24-044,37.2671697,-121.851253,"4537 Royale Park CT San Jose, CA 95136",17108,8,8750,0,1970,1843,7,4,2.0,95136,860000,482,2013,175731
10955,462-38-012,37.2670994,-121.8466918,"395 Sunpark Ln San Jose, CA 95136",17056,8,5500,0,1971,2656,10,6,3.0,95136,860000,482,2014,478425
10956,462-38-015,37.267335,-121.8468147,"396 Greenpark WY San Jose, CA 95136",17056,8,5500,0,1971,2236,9,5,3.0,95136,860000,482,1980,41245
10957,462-38-019,37.2675673,-121.8461195,"388 Greenpark WY San Jose, CA 95136",17056,8,5500,0,1971,1179,6,3,2.0,95136,860000,482,1994,32024
10958,462-38-020,37.2676368,-121.8459233,"386 Greenpark WY San Jose, CA 95136",17056,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,2017,510816
10959,462-38-022,37.2677475,-121.8455716,"382 Greenpark WY San Jose, CA 95136",17056,8,5500,0,1971,2236,9,5,3.0,95136,858000,479,1988,32957
10960,462-38-023,37.2678064,-121.8454166,"380 Greenpark WY San Jose, CA 95136",17056,8,5500,0,1971,1066,5,2,1.0,95136,860000,482,1973,21075
10961,462-38-030,37.2682707,-121.8454493,"379 Greenpark WY San Jose, CA 95136",17056,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,1975,21475
10962,462-38-033,37.2680901,-121.845994,"385 Greenpark WY San Jose, CA 95136",17056,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,2005,186485
10963,462-38-035,37.2679554,-121.8463347,"389 Greenpark WY San Jose, CA 95136",17056,8,5500,0,1971,1066,5,2,2.0,95136,860000,482,2011,175731
10964,462-38-036,37.2679337,-121.8465071,"391 Greenpark WY San Jose, CA 95136",17056,8,5500,0,1971,1179,6,3,2.0,95136,860000,482,2006,244131
10965,462-38-038,37.2678189,-121.8468555,"395 Greenpark WY San Jose, CA 95136",17056,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,1996,171760
10966,462-38-039,37.2677518,-121.8470436,"397 Greenpark WY San Jose, CA 95136",17056,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,2004,165092
10967,462-38-042,37.2680188,-121.8471552,"394 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1972,1303,7,4,2.0,95136,860000,482,1979,40926
10968,462-38-043,37.2680634,-121.8469951,"390 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1972,1153,6,3,2.0,95136,860000,482,2007,494920
10969,462-38-044,37.2681184,-121.8467875,"386 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1972,1543,8,4,2.0,95136,860000,482,2009,419418
10970,462-37-050,37.2666873,-121.842402,"325 Greenpark WY San Jose, CA 95136",17063,8,5610,0,1971,1581,7,4,2.0,95136,860000,482,2014,182352
10971,462-37-051,37.2666855,-121.8425955,"327 Greenpark WY San Jose, CA 95136",17063,8,5610,0,1971,2236,9,5,3.0,95136,860000,482,2012,311207
10972,462-38-048,37.2683515,-121.8461151,"370 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1972,1303,7,4,2.0,95136,860000,482,2005,441020
