,Parcel ID,Lat,Lng,Property address,Tax rate area,Neighborhood,Lot sq. ft.,Property class,Year built,Square feet,Rooms,Bedrooms,Bathrooms,ZIP code,Median Price(2017),Median $ per Sq. Ft.(2017),Value at Median $ per Sq. Ft.(2017)
18476,491-42-015,37.3307928,-121.801092,"2908 Glen Craig CT San Jose, CA 95148",17028,16,7200,0,1986,2704,11.0,6.0,3.0,95148,815000,478,1034968.8
18477,491-42-018,37.3309258,-121.8005148,"2920 Glen Craig CT San Jose, CA 95148",17028,16,7200,0,1986,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18478,491-42-021,37.3310338,-121.7999102,"2932 Glen Craig CT San Jose, CA 95148",17028,16,7200,0,1986,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18479,491-42-022,37.3310998,-121.7996787,"2936 Glen Craig CT San Jose, CA 95148",17028,16,7200,0,1986,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18480,491-41-018,37.3297658,-121.8005552,"2621 Glen Hancock CT San Jose, CA 95148",17028,16,7200,0,1986,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18481,491-42-027,37.3313915,-121.8003669,"2923 Glen Craig CT San Jose, CA 95148",17028,16,7200,0,1986,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18482,491-40-050,37.3257535,-121.7997732,"2751 Caraston WY San Jose, CA 95148",17028,16,7452,0,1984,1407,7.0,3.0,2.0,95148,800000,475,535572.0
18483,491-41-001,37.3296171,-121.8013963,"2611 Glen Cotswold CT San Jose, CA 95148",17028,16,7200,0,1986,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18484,491-42-030,37.3312552,-121.8009665,"2911 Glen Craig CT San Jose, CA 95148",17028,16,7200,0,1986,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18485,491-42-031,37.3312356,-121.8011755,"2907 Glen Craig CT San Jose, CA 95148",17028,16,7200,0,1986,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18486,491-42-035,37.3316356,-121.8006572,"2922 Glen Darby CT San Jose, CA 95148",17028,16,7200,0,1986,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18487,491-42-042,37.3320966,-121.8003796,"2929 Glen Darby CT San Jose, CA 95148",17028,16,7200,0,1986,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18488,491-42-043,37.3320434,-121.8005717,"2925 Glen Darby CT San Jose, CA 95148",17028,16,7200,0,1986,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18489,491-42-044,37.3320138,-121.8007892,"2921 Glen Darby CT San Jose, CA 95148",17028,16,7200,0,1986,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18490,491-42-045,37.3319703,-121.8009805,"2917 Glen Darby CT San Jose, CA 95148",17028,16,7200,0,1986,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18491,491-42-046,37.3319183,-121.8011887,"2913 Glen Darby CT San Jose, CA 95148",17028,16,7200,0,1986,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18492,491-43-003,37.3315139,-121.8017537,"2551 Glen Haig WY San Jose, CA 95148",17028,16,7200,0,1986,2206,9.0,4.0,2.0,95148,815000,478,844356.8
18493,491-43-005,37.3311942,-121.8016562,"2563 Glen Haig WY San Jose, CA 95148",17028,16,7200,0,1986,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18494,491-43-008,37.3306762,-121.8016335,"2581 Glen Haig WY San Jose, CA 95148",17028,16,7200,0,1986,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18495,491-43-009,37.3305082,-121.801619,"2587 Glen Haig WY San Jose, CA 95148",17028,16,7200,0,1986,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18496,491-43-014,37.3301191,-121.8022975,"2887 Glen Donegal Dr San Jose, CA 95148",17028,16,7200,0,1986,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18497,491-43-015,37.3300845,-121.8024901,"2883 Glen Donegal Dr San Jose, CA 95148",17028,16,7200,0,1986,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18498,491-43-018,37.3299617,-121.803084,"2871 Glen Donegal Dr San Jose, CA 95148",17028,16,7200,0,1986,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18499,491-43-020,37.3301801,-121.8034106,"2866 Glen Frost CT San Jose, CA 95148",17028,16,7200,0,1987,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18500,491-43-021,37.3302152,-121.8032184,"2870 Glen Frost CT San Jose, CA 95148",17028,16,7200,0,1987,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18501,491-43-022,37.3302588,-121.803021,"2874 Glen Frost CT San Jose, CA 95148",17028,16,7200,0,1987,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18502,491-43-023,37.3302928,-121.8028209,"2878 Glen Frost CT San Jose, CA 95148",17028,16,7200,0,1987,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18503,491-43-024,37.3303452,-121.8026334,"2882 Glen Frost CT San Jose, CA 95148",17028,16,7200,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18504,491-43-025,37.3303851,-121.8024386,"2886 Glen Frost CT San Jose, CA 95148",17028,16,7200,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18505,491-43-026,37.3303964,-121.8022171,"2890 Glen Frost CT San Jose, CA 95148",17028,16,7200,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18506,491-43-028,37.3307318,-121.8020009,"2898 Glen Frost CT San Jose, CA 95148",17028,16,7200,0,1987,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18507,491-43-029,37.3308616,-121.8022418,"2893 Glen Frost CT San Jose, CA 95148",17028,16,7200,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18508,491-43-031,37.3307656,-121.8026488,"2885 Glen Frost CT San Jose, CA 95148",17028,16,7200,0,1987,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18509,491-43-032,37.3307474,-121.8028413,"2881 Glen Frost CT San Jose, CA 95148",17028,16,7200,0,1987,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18510,491-43-033,37.3306734,-121.8030449,"2877 Glen Frost CT San Jose, CA 95148",17028,16,7200,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18511,491-43-034,37.3306359,-121.8032446,"2873 Glen Frost CT San Jose, CA 95148",17028,16,7200,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18512,491-43-035,37.3305894,-121.8034421,"2869 Glen Frost CT San Jose, CA 95148",17028,16,7200,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18513,491-43-043,37.3310683,-121.802521,"2888 Glen Hawkins CT San Jose, CA 95148",17028,16,7200,0,1987,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18514,491-43-044,37.3310917,-121.8023243,"2892 Glen Hawkins CT San Jose, CA 95148",17028,16,7200,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18515,491-43-045,37.3311822,-121.8021019,"2896 Glen Hawkins CT San Jose, CA 95148",17028,16,7200,0,1987,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18516,491-43-047,37.3315513,-121.8022256,"2895 Glen Hawkins CT San Jose, CA 95148",17028,16,7200,0,1987,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18517,491-43-053,37.3313072,-121.8034602,"2871 Glen Hawkins CT San Jose, CA 95148",17028,16,7200,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18518,491-43-054,37.3312735,-121.8036618,"2867 Glen Hawkins CT San Jose, CA 95148",17028,16,7200,0,1987,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18519,491-43-056,37.3315108,-121.8039355,"2862 Glen Ascot WY San Jose, CA 95148",17028,16,6750,0,1992,2606,10.0,5.0,3.0,95148,800000,475,991969.6
18520,491-43-058,37.3320521,-121.8041043,"2552 Glen Alma WY San Jose, CA 95148",17028,16,7200,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18521,491-43-059,37.3322257,-121.8041376,"2548 Glen Alma WY San Jose, CA 95148",17028,16,6386,0,1987,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18522,491-43-063,37.3325583,-121.8039237,"2512 Glen Hastings CT San Jose, CA 95148",17028,16,6565,0,1987,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18523,491-43-064,37.3323724,-121.8038547,"2510 Glen Hastings CT San Jose, CA 95148",17028,16,7100,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18524,491-43-065,37.332284,-121.80359,"2508 Glen Hastings CT San Jose, CA 95148",17028,16,7100,0,1987,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18525,491-43-066,37.3323881,-121.8033572,"2507 Glen Hastings CT San Jose, CA 95148",17028,16,7200,0,1987,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18526,491-43-067,37.3326057,-121.8033454,"2509 Glen Hastings CT San Jose, CA 95148",17028,16,7200,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18527,491-43-070,37.333053,-121.803625,"2517 Glen Hastings CT San Jose, CA 95148",17028,16,6714,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18528,491-43-074,37.3329629,-121.8044808,"2525 Glen Hastings CT San Jose, CA 95148",17028,16,7200,0,1987,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18529,491-43-075,37.3329292,-121.8047055,"2527 Glen Hastings CT San Jose, CA 95148",17028,16,7200,0,1987,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18530,491-43-077,37.3325795,-121.8048461,"2535 Glen Alma WY San Jose, CA 95148",17028,16,7200,0,1987,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18531,491-43-078,37.3324196,-121.804722,"2539 Glen Alma WY San Jose, CA 95148",17028,16,7200,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18532,491-43-079,37.3322494,-121.8046975,"2543 Glen Alma WY San Jose, CA 95148",17028,16,7200,0,1987,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18533,491-43-080,37.3320878,-121.8046231,"2547 Glen Alma WY San Jose, CA 95148",17028,16,7200,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18534,491-43-086,37.3311292,-121.8043167,"2571 Glen Alma WY San Jose, CA 95148",17028,16,7200,0,1987,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18535,491-43-087,37.3309801,-121.8042621,"2575 Glen Alma WY San Jose, CA 95148",17028,16,7200,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18536,491-43-092,37.3301782,-121.803998,"2595 Glen Alma WY San Jose, CA 95148",17028,16,7200,0,1987,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18537,491-43-094,37.3298226,-121.8037623,"2861 Glen Donegal Dr San Jose, CA 95148",17028,16,7200,0,1986,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18538,491-43-096,37.329367,-121.803828,"2856 Glen Donegal Dr San Jose, CA 95148",17028,16,7200,0,1986,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18539,491-44-001,37.3297315,-121.8041688,"2853 Glen Donegal Dr San Jose, CA 95148",17028,16,7200,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18540,491-44-002,37.3297099,-121.8043682,"2849 Glen Donegal Dr San Jose, CA 95148",17028,16,7200,0,1989,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18541,491-44-006,37.3294437,-121.8055584,"2503 Glen Elm WY San Jose, CA 95148",17028,16,7200,0,1989,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18542,491-44-010,37.3292903,-121.806503,"2801 Glen Donegal Dr San Jose, CA 95148",17028,16,7200,0,1987,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18543,491-44-011,37.3292092,-121.8067769,"2504 Scottsdale Dr San Jose, CA 95148",17028,16,7200,0,1987,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18544,491-44-012,37.3293663,-121.8068342,"2500 Scottsdale Dr San Jose, CA 95148",17028,16,7200,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18545,491-44-014,37.3290203,-121.8072506,"2503 Scottsdale Dr San Jose, CA 95148",17028,16,7200,0,1988,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18546,491-44-015,37.3288715,-121.8071781,"2507 Scottsdale Dr San Jose, CA 95148",17028,16,7200,0,1988,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18547,491-44-016,37.3287101,-121.8071385,"2511 Scottsdale Dr San Jose, CA 95148",17028,16,7200,0,1988,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18548,491-44-019,37.3282011,-121.8069855,"2523 Scottsdale Dr San Jose, CA 95148",17028,16,7200,0,1988,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18549,491-44-025,37.3275256,-121.8060448,"2706 Glen Amador CT San Jose, CA 95148",17028,16,7200,0,1988,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18550,491-44-026,37.3275483,-121.8058343,"2710 Glen Amador CT San Jose, CA 95148",17028,16,7200,0,1988,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18551,491-44-027,37.3276003,-121.8056267,"2714 Glen Amador CT San Jose, CA 95148",17028,16,7200,0,1988,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18552,491-44-028,37.3276321,-121.8054343,"2718 Glen Amador CT San Jose, CA 95148",17028,16,7200,0,1988,2946,10.0,4.0,2.5,95148,815000,478,1127596.0
18553,491-44-030,37.3276888,-121.8050247,"2726 Glen Amador CT San Jose, CA 95148",17028,16,7200,0,1988,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18554,491-44-034,37.328079,-121.8053554,"2721 Glen Amador CT San Jose, CA 95148",17028,16,7200,0,1988,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18555,491-44-035,37.3280159,-121.8055651,"2717 Glen Amador CT San Jose, CA 95148",17028,16,7200,0,1988,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18556,491-44-036,37.3279963,-121.8057711,"2713 Glen Amador CT San Jose, CA 95148",17028,16,7200,0,1988,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18557,491-44-040,37.3281566,-121.806445,"2702 Glen Evans CT San Jose, CA 95148",17028,16,7200,0,1988,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18558,491-44-041,37.3281908,-121.8062438,"2706 Glen Evans CT San Jose, CA 95148",17028,16,7200,0,1988,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18559,491-44-042,37.3282253,-121.8060495,"2710 Glen Evans CT San Jose, CA 95148",17028,16,7200,0,1988,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18560,491-44-043,37.3282672,-121.8058474,"2714 Glen Evans CT San Jose, CA 95148",17028,16,7200,0,1988,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18561,491-44-049,37.328806,-121.8053826,"2725 Glen Evans CT San Jose, CA 95148",17028,16,7200,0,1988,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18562,491-44-050,37.3287577,-121.8055767,"2721 Glen Evans CT San Jose, CA 95148",17028,16,7200,0,1988,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18563,491-44-052,37.3286714,-121.8059878,"2713 Glen Evans CT San Jose, CA 95148",17028,16,7200,0,1988,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18564,491-44-053,37.3286232,-121.8061862,"2709 Glen Evans CT San Jose, CA 95148",17028,16,7200,0,1988,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18565,491-44-055,37.3285471,-121.8065797,"2701 Glen Evans CT San Jose, CA 95148",17028,16,7200,0,1988,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18566,491-44-056,37.3288154,-121.8066733,"2800 Glen Donegal Dr San Jose, CA 95148",17028,16,7200,0,1987,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18567,491-44-057,37.3288671,-121.8064806,"2804 Glen Donegal Dr San Jose, CA 95148",17028,16,7200,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18568,491-44-058,37.3289054,-121.8062664,"2808 Glen Donegal Dr San Jose, CA 95148",17028,16,7200,0,1987,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18569,491-44-059,37.3289458,-121.806077,"2812 Glen Donegal Dr San Jose, CA 95148",17028,16,7200,0,1987,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18570,491-44-064,37.3291357,-121.805056,"2832 Glen Donegal Dr San Jose, CA 95148",17028,16,7200,0,1987,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18571,491-44-065,37.3291594,-121.8048588,"2836 Glen Donegal Dr San Jose, CA 95148",17028,16,7200,0,1987,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18572,491-44-066,37.3289553,-121.8048605,"2752 Glen Ferguson CL San Jose, CA 95148",17028,16,7200,0,1987,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18573,491-44-068,37.3286554,-121.8046836,"2744 Glen Ferguson CL San Jose, CA 95148",17028,16,7200,0,1987,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18574,491-44-069,37.3284883,-121.8046054,"2740 Glen Ferguson CL San Jose, CA 95148",17028,16,7200,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18575,491-44-074,37.3278992,-121.8040786,"2720 Glen Ferguson CL San Jose, CA 95148",17028,16,7200,0,1987,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18576,491-44-075,37.3279482,-121.8038637,"2716 Glen Ferguson CL San Jose, CA 95148",17028,16,7200,0,1987,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18577,491-44-076,37.3280059,-121.8036652,"2712 Glen Ferguson CL San Jose, CA 95148",17028,16,7200,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18578,491-44-077,37.3280184,-121.8034534,"2708 Glen Ferguson CL San Jose, CA 95148",17028,16,7200,0,1987,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18579,491-44-085,37.3283617,-121.8038822,"2713 Glen Ferguson CL San Jose, CA 95148",17028,16,7200,0,1987,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18580,491-44-087,37.3285977,-121.8041718,"2842 Glen Keats CT San Jose, CA 95148",17028,16,7200,0,1987,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18581,491-44-090,37.3286934,-121.803561,"2854 Glen Keats CT San Jose, CA 95148",17028,16,7200,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18582,491-44-091,37.32879,-121.8033313,"2858 Glen Keats CT San Jose, CA 95148",17028,16,7200,0,1987,2946,10.0,4.0,2.5,95148,815000,478,1127596.0
18583,491-44-096,37.3290237,-121.8041098,"2843 Glen Keats CT San Jose, CA 95148",17028,16,7200,0,1987,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18584,491-44-097,37.3289896,-121.8042991,"2839 Glen Keats CT San Jose, CA 95148",17028,16,7200,0,1987,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18585,491-44-098,37.3292527,-121.8044231,"2844 Glen Donegal Dr San Jose, CA 95148",17028,16,7200,0,1987,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18586,491-44-099,37.3292914,-121.8042308,"2848 Glen Donegal Dr San Jose, CA 95148",17028,16,7200,0,1987,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18587,491-44-100,37.3293471,-121.8040236,"2852 Glen Donegal Dr San Jose, CA 95148",17028,16,7200,0,1987,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18588,491-45-001,37.3270176,-121.8085285,"2662 Glen Fenton WY San Jose, CA 95148",17028,16,7200,0,1988,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18589,491-45-002,37.3270683,-121.8083226,"2664 Glen Fenton WY San Jose, CA 95148",17028,16,7200,0,1988,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18590,491-45-007,37.3272718,-121.8073109,"2684 Glen Fenton WY San Jose, CA 95148",17028,16,7200,0,1988,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18591,491-45-008,37.3273009,-121.8071071,"2688 Glen Fenton WY San Jose, CA 95148",17028,16,7200,0,1988,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18592,491-45-009,37.3273327,-121.8068907,"2692 Glen Fenton WY San Jose, CA 95148",17028,16,7200,0,1988,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18593,491-45-010,37.327725,-121.8071287,"2691 Glen Fenton WY San Jose, CA 95148",17028,16,7200,0,1988,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18594,491-45-011,37.3276758,-121.8073209,"2687 Glen Fenton WY San Jose, CA 95148",17028,16,7200,0,1988,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18595,491-45-012,37.327643,-121.807509,"2683 Glen Fenton WY San Jose, CA 95148",17028,16,7200,0,1988,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18596,491-45-016,37.3274828,-121.8083147,"2667 Glen Fenton WY San Jose, CA 95148",17028,16,7200,0,1988,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18597,491-45-020,37.3277025,-121.808694,"2664 Glen Doon CT San Jose, CA 95148",17028,16,7200,0,1988,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18598,491-45-021,37.3277308,-121.8085036,"2668 Glen Doon CT San Jose, CA 95148",17028,16,7200,0,1988,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18599,491-45-022,37.3277863,-121.8082899,"2672 Glen Doon CT San Jose, CA 95148",17028,16,7200,0,1988,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18600,491-41-013,37.3293807,-121.8007831,"2622 Glen Cotswold CT San Jose, CA 95148",17028,16,7200,0,1986,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18601,491-45-027,37.3280364,-121.8073214,"2694 Glen Doon CT San Jose, CA 95148",17028,16,7200,0,1988,3234,11.0,4.0,2.5,95148,800000,475,1231016.8
18602,491-45-029,37.3283555,-121.8075105,"2687 Glen Doon CT San Jose, CA 95148",17028,16,7200,0,1988,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18603,491-45-031,37.3282835,-121.8079466,"2679 Glen Doon CT San Jose, CA 95148",17028,16,7200,0,1988,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18604,491-45-032,37.3282447,-121.8081383,"2675 Glen Doon CT San Jose, CA 95148",17028,16,7200,0,1988,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18605,491-45-034,37.3281556,-121.8085452,"2667 Glen Doon CT San Jose, CA 95148",17028,16,7200,0,1988,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18606,491-45-035,37.328112,-121.8087411,"2663 Glen Doon CT San Jose, CA 95148",17028,16,7200,0,1988,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18607,491-45-036,37.3280648,-121.8089552,"2659 Glen Doon CT San Jose, CA 95148",17028,16,7200,0,1988,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18608,491-45-038,37.3282663,-121.8093157,"2662 Glen Hardy CT San Jose, CA 95148",17028,16,7200,0,1988,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18609,491-45-040,37.3283848,-121.8088917,"2670 Glen Hardy CT San Jose, CA 95148",17028,16,7200,0,1988,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18610,491-45-041,37.328432,-121.8087065,"2674 Glen Hardy CT San Jose, CA 95148",17028,16,7200,0,1988,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18611,491-45-042,37.32847,-121.8084923,"2678 Glen Hardy CT San Jose, CA 95148",17028,16,7200,0,1988,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18612,491-45-043,37.3285004,-121.8082904,"2682 Glen Hardy CT San Jose, CA 95148",17028,16,7200,0,1988,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18613,491-45-044,37.328543,-121.8080972,"2686 Glen Hardy CT San Jose, CA 95148",17028,16,7200,0,1988,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18614,491-45-045,37.3285759,-121.8078783,"2690 Glen Hardy CT San Jose, CA 95148",17028,16,7200,0,1988,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18615,491-45-050,37.3289593,-121.8081499,"2685 Glen Hardy CT San Jose, CA 95148",17028,16,7200,0,1988,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18616,491-45-051,37.3289149,-121.8083377,"2681 Glen Hardy CT San Jose, CA 95148",17028,16,7200,0,1988,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18617,491-45-052,37.3288829,-121.8085466,"2679 Glen Hardy CT San Jose, CA 95148",17028,16,7200,0,1988,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18618,491-45-054,37.3287987,-121.8089527,"2671 Glen Hardy CT San Jose, CA 95148",17028,16,7200,0,1988,2533,11.0,5.0,3.0,95148,815000,478,969518.4
18619,491-45-023,37.3278091,-121.8080774,"2676 Glen Doon CT San Jose, CA 95148",17028,16,7200,0,1988,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18620,491-45-056,37.3287074,-121.8093509,"2665 Glen Hardy CT San Jose, CA 95148",17028,16,7200,0,1988,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18621,491-45-065,37.3292103,-121.8083343,"2688 Glen Loman WY San Jose, CA 95148",17028,16,7200,0,1989,2946,10.0,4.0,2.5,95148,815000,478,1127596.0
18622,491-45-066,37.3292495,-121.8081305,"2692 Glen Loman WY San Jose, CA 95148",17028,16,7200,0,1989,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18623,491-45-071,37.3295194,-121.8068611,"2498 Scottsdale Dr San Jose, CA 95148",17028,16,7200,0,1989,2533,11.0,5.0,3.0,95148,800000,475,964182.4
18624,491-45-072,37.329703,-121.8069008,"2494 Scottsdale Dr San Jose, CA 95148",17028,16,7200,0,1989,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18625,491-45-075,37.3297868,-121.8075537,"2703 Glen Loman WY San Jose, CA 95148",17028,16,7200,0,1989,2533,11.0,5.0,3.0,95148,815000,478,969518.4
18626,491-45-076,37.3297056,-121.8078325,"2490 Glen Duff WY San Jose, CA 95148",17028,16,7200,0,1989,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18627,491-45-077,37.329866,-121.8078722,"2486 Glen Duff WY San Jose, CA 95148",17028,16,7200,0,1989,2946,10.0,4.0,2.5,95148,800000,475,1121390.4
18628,491-45-078,37.330033,-121.8079281,"2482 Glen Duff WY San Jose, CA 95148",17028,16,7200,0,1989,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18629,491-45-080,37.3300839,-121.8084212,"2481 Glen Duff WY San Jose, CA 95148",17028,16,7200,0,1989,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18630,491-45-083,37.3295963,-121.8083498,"2491 Glen Duff WY San Jose, CA 95148",17028,16,7200,0,1989,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18631,491-45-084,37.3295192,-121.8086893,"2689 Glen Elk CT San Jose, CA 95148",17028,16,7200,0,1989,2206,9.0,4.0,2.0,95148,800000,475,839710.4
18632,491-45-085,37.3296869,-121.8087301,"2685 Glen Elk CT San Jose, CA 95148",17028,16,7200,0,2013,2854,8.0,5.0,4.0,95148,800000,475,1765351.9
18633,491-45-089,37.3298569,-121.809391,"2671 Glen Elk CT San Jose, CA 95148",17028,16,7200,0,1989,2113,9.0,4.0,2.5,95148,800000,475,804310.4
18634,491-45-092,37.3294311,-121.8093549,"2659 Glen Loman WY San Jose, CA 95148",17028,16,7200,0,1989,2946,10.0,4.0,2.5,95148,815000,478,1127596.0
18635,491-45-096,37.3296386,-121.8098994,"2482 Glen Hanleigh Dr San Jose, CA 95148",17028,16,7200,0,1989,2206,9.0,4.0,2.0,95148,800000,475,839710.4
